tech,variable,from_currency,to_currency,currency_year,fx_rate,deflator,from_unit,to_unit,unit_multiplier,context_used,value_before,value_after,note
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1856.99,1856.99,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.05,661.05,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.05,661.05,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.05,661.05,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.05,661.05,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.05,661.05,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.05,661.05,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.05,661.05,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.05,661.05,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.06,661.06,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.06,661.06,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.06,661.06,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.06,661.06,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.06,661.06,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.07,661.07,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.07,661.07,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.07,661.07,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.07,661.07,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.06,661.06,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.06,661.06,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.06,661.06,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.06,661.06,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.05,661.05,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.05,661.05,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.05,661.05,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.04,661.04,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.04,661.04,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.03,661.03,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,661.03,661.03,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,893.58,893.58,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1468.45,1468.45,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.31,1690.31,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.3,1690.3,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.3,1690.3,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.3,1690.3,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.3,1690.3,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.3,1690.3,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.3,1690.3,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.3,1690.3,"No unit rule for 'kW' with tech 'Coal', kept units."
Coal,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1690.3,1690.3,"No unit rule for 'kW' with tech 'Coal', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.62,1412.62,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.62,1412.62,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.62,1412.62,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.62,1412.62,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.62,1412.62,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.62,1412.62,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.62,1412.62,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.62,1412.62,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.62,1412.62,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.62,1412.62,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.62,1412.62,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.62,1412.62,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.62,1412.62,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.62,1412.62,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.62,1412.62,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.62,1412.62,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.62,1412.62,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.61,1412.61,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.61,1412.61,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.61,1412.61,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.61,1412.61,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.61,1412.61,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.61,1412.61,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.61,1412.61,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.61,1412.61,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.61,1412.61,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.61,1412.61,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1412.61,1412.61,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1059.69,1059.69,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1023.18,1023.18,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1023.18,1023.18,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1023.18,1023.18,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1023.18,1023.18,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1023.18,1023.18,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1023.18,1023.18,"No unit rule for 'kW' with tech 'Gas', kept units."
Gas,capex,USD,USD,2024,1.0,1.0,kW,kW,1.0,none,1023.18,1023.18,"No unit rule for 'kW' with tech 'Gas', kept units."
