Result_ID,Sensitivity,Country,Year,Tech,Availability,LCOE,Cost,Solar_Capacity_MW,BESS_Energy_MWh
3795,DR=0.08_LT=25,United Kingdom,2021,Solar+BESS,0.2,46.45,870665.2194040277,0.9,0.0
3796,Default,United Kingdom,2022,Solar+BESS,0.2,28.43,832126.3309675348,0.9,0.0
3797,DR=0.08_LT=25,United Kingdom,2022,Solar+BESS,0.2,44.54,832126.3309675348,0.9,0.0
3798,Default,United Kingdom,2023,Solar+BESS,0.2,24.28,694310.6193964045,0.9,0.0
3799,DR=0.08_LT=25,United Kingdom,2023,Solar+BESS,0.2,37.72,694310.6193964045,0.9,0.0
3800,Default,United Kingdom,2015,Coal,0.2,102.93488592870071,1856989.9999999998,,
3801,DR=0.08_LT=25,United Kingdom,2015,Coal,0.2,141.94024304326138,1856989.9999999998,,
3802,Default,United Kingdom,2016,Coal,0.2,105.07901383567744,1856989.9999999998,,
3803,DR=0.08_LT=25,United Kingdom,2016,Coal,0.2,144.08437095023814,1856989.9999999998,,
3804,Default,United Kingdom,2017,Coal,0.2,113.93473476591001,1856989.9999999998,,
3805,DR=0.08_LT=25,United Kingdom,2017,Coal,0.2,152.94009188047067,1856989.9999999998,,
3806,Default,United Kingdom,2018,Coal,0.2,120.56347895195651,1856989.9999999998,,
3807,DR=0.08_LT=25,United Kingdom,2018,Coal,0.2,159.5688360665172,1856989.9999999998,,
3808,Default,United Kingdom,2019,Coal,0.2,109.13299057986349,1856989.9999999998,,
3809,DR=0.08_LT=25,United Kingdom,2019,Coal,0.2,148.13834769442417,1856989.9999999998,,
3810,Default,United Kingdom,2020,Coal,0.2,102.43388592870072,1856989.9999999998,,
3811,DR=0.08_LT=25,United Kingdom,2020,Coal,0.2,141.43924304326137,1856989.9999999998,,
3812,Default,United Kingdom,2021,Coal,0.2,130.97490918451467,1856989.9999999998,,
3813,DR=0.08_LT=25,United Kingdom,2021,Coal,0.2,169.9802662990753,1856989.9999999998,,
3814,Default,United Kingdom,2022,Coal,0.2,208.3390487193984,1856989.9999999998,,
3815,DR=0.08_LT=25,United Kingdom,2022,Coal,0.2,247.34440583395906,1856989.9999999998,,
3816,Default,United Kingdom,2023,Coal,0.2,146.84686267288672,1856989.9999999998,,
3817,DR=0.08_LT=25,United Kingdom,2023,Coal,0.2,185.8522197874474,1856989.9999999998,,
3818,Default,United Kingdom,2024,Coal,0.2,130.65565337056117,1856989.9999999998,,
3819,DR=0.08_LT=25,United Kingdom,2024,Coal,0.2,169.66101048512184,1856989.9999999998,,
3820,Default,United Kingdom,2015,Gas,0.2,95.9037528827671,1005290.0000000001,,
3821,DR=0.08_LT=25,United Kingdom,2015,Gas,0.2,104.43465197841029,1005290.0000000001,,
3822,Default,United Kingdom,2016,Gas,0.2,84.66950726873202,1005290.0000000001,,
3823,DR=0.08_LT=25,United Kingdom,2016,Gas,0.2,93.2004063643752,1005290.0000000001,,
3824,Default,United Kingdom,2017,Gas,0.2,91.43623007574958,1005290.0000000001,,
3825,DR=0.08_LT=25,United Kingdom,2017,Gas,0.2,99.96712917139274,1005290.0000000001,,
3826,Default,United Kingdom,2018,Gas,0.2,104.57823007574956,1005290.0000000001,,
3827,DR=0.08_LT=25,United Kingdom,2018,Gas,0.2,113.10912917139275,1005290.0000000001,,
3828,Default,United Kingdom,2019,Gas,0.2,83.5671932336443,1005290.0000000001,,
3829,DR=0.08_LT=25,United Kingdom,2019,Gas,0.2,92.09809232928747,1005290.0000000001,,
3830,Default,United Kingdom,2020,Gas,0.2,75.84915112838114,1005290.0000000001,,
3831,DR=0.08_LT=25,United Kingdom,2020,Gas,0.2,84.38005022402432,1005290.0000000001,,
3832,Default,United Kingdom,2021,Gas,0.2,149.33427218101272,1005290.0000000001,,
3833,DR=0.08_LT=25,United Kingdom,2021,Gas,0.2,157.8651712766559,1005290.0000000001,,
3834,Default,United Kingdom,2022,Gas,0.2,203.7985177950478,1005290.0000000001,,
3835,DR=0.08_LT=25,United Kingdom,2022,Gas,0.2,212.32941689069096,1005290.0000000001,,
3836,Default,United Kingdom,2023,Gas,0.2,130.47484060206537,1005290.0000000001,,
3837,DR=0.08_LT=25,United Kingdom,2023,Gas,0.2,139.00573969770852,1005290.0000000001,,
3838,Default,United Kingdom,2024,Gas,0.2,120.83307919855658,1005290.0000000001,,
3839,DR=0.08_LT=25,United Kingdom,2024,Gas,0.2,129.36397829419974,1005290.0000000001,,
3840,Default,United Kingdom,2024,Solar+BESS,0.25,24.72,884060.7698,1.1,0.0
3841,DR=0.08_LT=25,United Kingdom,2024,Solar+BESS,0.25,38.41,884060.7698,1.1,0.0
3842,Default,United Kingdom,2015,Solar+BESS,0.25,51.54,1996229.6458,1.1,0.0
3843,DR=0.08_LT=25,United Kingdom,2015,Solar+BESS,0.25,82.46,1996229.6458,1.1,0.0
3844,Default,United Kingdom,2016,Solar+BESS,0.25,57.0,2222571.638332791,1.1,0.0
3845,DR=0.08_LT=25,United Kingdom,2016,Solar+BESS,0.25,91.42,2222571.638332791,1.1,0.0
3846,Default,United Kingdom,2017,Solar+BESS,0.25,49.47,1910244.0626606278,1.1,0.0
3847,DR=0.08_LT=25,United Kingdom,2017,Solar+BESS,0.25,79.05,1910244.0626606278,1.1,0.0
3848,Default,United Kingdom,2018,Solar+BESS,0.25,42.77,1632489.425568185,1.1,0.0
3849,DR=0.08_LT=25,United Kingdom,2018,Solar+BESS,0.25,68.05,1632489.425568185,1.1,0.0
3850,Default,United Kingdom,2019,Solar+BESS,0.25,35.92,1348484.2638201164,1.1,0.0
3851,DR=0.08_LT=25,United Kingdom,2019,Solar+BESS,0.25,56.8,1348484.2638201164,1.1,0.0
3852,Default,United Kingdom,2020,Solar+BESS,0.25,31.97,1184546.9308686953,1.1,0.0
3853,DR=0.08_LT=25,United Kingdom,2020,Solar+BESS,0.25,50.31,1184546.9308686953,1.1,0.0
3854,Default,United Kingdom,2021,Solar+BESS,0.25,30.02,1103964.9516467738,1.1,0.0
3855,DR=0.08_LT=25,United Kingdom,2021,Solar+BESS,0.25,47.12,1103964.9516467738,1.1,0.0
3856,Default,United Kingdom,2022,Solar+BESS,0.25,28.84,1055099.3473236386,1.1,0.0
3857,DR=0.08_LT=25,United Kingdom,2022,Solar+BESS,0.25,45.18,1055099.3473236386,1.1,0.0
3858,Default,United Kingdom,2023,Solar+BESS,0.25,24.63,880355.1265025386,1.1,0.0
3859,DR=0.08_LT=25,United Kingdom,2023,Solar+BESS,0.25,38.26,880355.1265025386,1.1,0.0
3860,Default,United Kingdom,2015,Coal,0.25,87.55786502203033,1856989.9999999998,,
3861,DR=0.08_LT=25,United Kingdom,2015,Coal,0.25,118.76215071367888,1856989.9999999998,,
3862,Default,United Kingdom,2016,Coal,0.25,89.70199292900708,1856989.9999999998,,
3863,DR=0.08_LT=25,United Kingdom,2016,Coal,0.25,120.90627862065563,1856989.9999999998,,
3864,Default,United Kingdom,2017,Coal,0.25,98.55771385923964,1856989.9999999998,,
3865,DR=0.08_LT=25,United Kingdom,2017,Coal,0.25,129.7619995508882,1856989.9999999998,,
3866,Default,United Kingdom,2018,Coal,0.25,105.18645804528616,1856989.9999999998,,
3867,DR=0.08_LT=25,United Kingdom,2018,Coal,0.25,136.3907437369347,1856989.9999999998,,
3868,Default,United Kingdom,2019,Coal,0.25,93.75596967319312,1856989.9999999998,,
3869,DR=0.08_LT=25,United Kingdom,2019,Coal,0.25,124.96025536484169,1856989.9999999998,,
3870,Default,United Kingdom,2020,Coal,0.25,87.05686502203032,1856989.9999999998,,
3871,DR=0.08_LT=25,United Kingdom,2020,Coal,0.25,118.26115071367887,1856989.9999999998,,
3872,Default,United Kingdom,2021,Coal,0.25,115.59788827784429,1856989.9999999998,,
3873,DR=0.08_LT=25,United Kingdom,2021,Coal,0.25,146.80217396949283,1856989.9999999998,,
3874,Default,United Kingdom,2022,Coal,0.25,192.962027812728,1856989.9999999998,,
3875,DR=0.08_LT=25,United Kingdom,2022,Coal,0.25,224.16631350437657,1856989.9999999998,,
3876,Default,United Kingdom,2023,Coal,0.25,131.46984176621635,1856989.9999999998,,
3877,DR=0.08_LT=25,United Kingdom,2023,Coal,0.25,162.67412745786493,1856989.9999999998,,
3878,Default,United Kingdom,2024,Coal,0.25,115.2786324638908,1856989.9999999998,,
3879,DR=0.08_LT=25,United Kingdom,2024,Coal,0.25,146.48291815553935,1856989.9999999998,,
3880,Default,United Kingdom,2015,Gas,0.25,85.15152370972245,1005290.0000000001,,
3881,DR=0.08_LT=25,United Kingdom,2015,Gas,0.25,91.976242986237,1005290.0000000001,,
3882,Default,United Kingdom,2016,Gas,0.25,73.91727809568737,1005290.0000000001,,
3883,DR=0.08_LT=25,United Kingdom,2016,Gas,0.25,80.74199737220192,1005290.0000000001,,
3884,Default,United Kingdom,2017,Gas,0.25,80.68400090270491,1005290.0000000001,,
3885,DR=0.08_LT=25,United Kingdom,2017,Gas,0.25,87.50872017921947,1005290.0000000001,,
3886,Default,United Kingdom,2018,Gas,0.25,93.82600090270492,1005290.0000000001,,
3887,DR=0.08_LT=25,United Kingdom,2018,Gas,0.25,100.65072017921948,1005290.0000000001,,
3888,Default,United Kingdom,2019,Gas,0.25,72.81496406059966,1005290.0000000001,,
3889,DR=0.08_LT=25,United Kingdom,2019,Gas,0.25,79.63968333711419,1005290.0000000001,,
3890,Default,United Kingdom,2020,Gas,0.25,65.0969219553365,1005290.0000000001,,
3891,DR=0.08_LT=25,United Kingdom,2020,Gas,0.25,71.92164123185104,1005290.0000000001,,
3892,Default,United Kingdom,2021,Gas,0.25,138.58204300796808,1005290.0000000001,,
3893,DR=0.08_LT=25,United Kingdom,2021,Gas,0.25,145.40676228448262,1005290.0000000001,,
3894,Default,United Kingdom,2022,Gas,0.25,193.04628862200315,1005290.0000000001,,
3895,DR=0.08_LT=25,United Kingdom,2022,Gas,0.25,199.87100789851772,1005290.0000000001,,
3896,Default,United Kingdom,2023,Gas,0.25,119.72261142902072,1005290.0000000001,,
3897,DR=0.08_LT=25,United Kingdom,2023,Gas,0.25,126.54733070553526,1005290.0000000001,,
3898,Default,United Kingdom,2024,Gas,0.25,110.08085002551194,1005290.0000000001,,
3899,DR=0.08_LT=25,United Kingdom,2024,Gas,0.25,116.9055693020265,1005290.0000000001,,
3900,Default,United Kingdom,2024,Solar+BESS,0.3,27.41,1176495.5002,1.5,0.0
3901,DR=0.08_LT=25,United Kingdom,2024,Solar+BESS,0.3,42.6,1176495.5002,1.5,0.0
3902,Default,United Kingdom,2015,Solar+BESS,0.3,57.16,2656554.0242,1.5,0.0
3903,DR=0.08_LT=25,United Kingdom,2015,Solar+BESS,0.3,91.45,2656554.0242,1.5,0.0
3904,Default,United Kingdom,2016,Solar+BESS,0.3,63.22,2957766.7290476244,1.5,0.0
3905,DR=0.08_LT=25,United Kingdom,2016,Solar+BESS,0.3,101.39,2957766.7290476244,1.5,0.0
3906,Default,United Kingdom,2017,Solar+BESS,0.3,54.86,2542125.632961205,1.5,0.0
3907,DR=0.08_LT=25,United Kingdom,2017,Solar+BESS,0.3,87.67,2542125.632961205,1.5,0.0
3908,Default,United Kingdom,2018,Solar+BESS,0.3,47.43,2172493.711874073,1.5,0.0
3909,DR=0.08_LT=25,United Kingdom,2018,Solar+BESS,0.3,75.47,2172493.711874073,1.5,0.0
3910,Default,United Kingdom,2019,Solar+BESS,0.3,39.83,1794543.681464098,1.5,0.0
3911,DR=0.08_LT=25,United Kingdom,2019,Solar+BESS,0.3,62.99,1794543.681464098,1.5,0.0
3912,Default,United Kingdom,2020,Solar+BESS,0.3,35.45,1576378.2101291702,1.5,0.0
3913,DR=0.08_LT=25,United Kingdom,2020,Solar+BESS,0.3,55.79,1576378.2101291702,1.5,0.0
3914,Default,United Kingdom,2021,Solar+BESS,0.3,33.29,1469140.8581389356,1.5,0.0
3915,DR=0.08_LT=25,United Kingdom,2021,Solar+BESS,0.3,52.25,1469140.8581389356,1.5,0.0
3916,Default,United Kingdom,2022,Solar+BESS,0.3,31.99,1404111.2068246617,1.5,0.0
3917,DR=0.08_LT=25,United Kingdom,2022,Solar+BESS,0.3,50.11,1404111.2068246617,1.5,0.0
3918,Default,United Kingdom,2023,Solar+BESS,0.3,27.31,1171564.0827977823,1.5,0.0
3919,DR=0.08_LT=25,United Kingdom,2023,Solar+BESS,0.3,42.43,1171564.0827977823,1.5,0.0
3920,Default,United Kingdom,2015,Coal,0.3,77.30651775091675,1856989.9999999998,,
3921,DR=0.08_LT=25,United Kingdom,2015,Coal,0.3,103.31008916062387,1856989.9999999998,,
3922,Default,United Kingdom,2016,Coal,0.3,79.45064565789349,1856989.9999999998,,
3923,DR=0.08_LT=25,United Kingdom,2016,Coal,0.3,105.45421706760061,1856989.9999999998,,
3924,Default,United Kingdom,2017,Coal,0.3,88.30636658812605,1856989.9999999998,,
3925,DR=0.08_LT=25,United Kingdom,2017,Coal,0.3,114.30993799783317,1856989.9999999998,,
3926,Default,United Kingdom,2018,Coal,0.3,94.93511077417257,1856989.9999999998,,
3927,DR=0.08_LT=25,United Kingdom,2018,Coal,0.3,120.93868218387968,1856989.9999999998,,
3928,Default,United Kingdom,2019,Coal,0.3,83.50462240207955,1856989.9999999998,,
3929,DR=0.08_LT=25,United Kingdom,2019,Coal,0.3,109.50819381178665,1856989.9999999998,,
3930,Default,United Kingdom,2020,Coal,0.3,76.80551775091675,1856989.9999999998,,
3931,DR=0.08_LT=25,United Kingdom,2020,Coal,0.3,102.80908916062387,1856989.9999999998,,
3932,Default,United Kingdom,2021,Coal,0.3,105.34654100673069,1856989.9999999998,,
3933,DR=0.08_LT=25,United Kingdom,2021,Coal,0.3,131.35011241643784,1856989.9999999998,,
3934,Default,United Kingdom,2022,Coal,0.3,182.71068054161444,1856989.9999999998,,
3935,DR=0.08_LT=25,United Kingdom,2022,Coal,0.3,208.7142519513216,1856989.9999999998,,
3936,Default,United Kingdom,2023,Coal,0.3,121.2184944951028,1856989.9999999998,,
3937,DR=0.08_LT=25,United Kingdom,2023,Coal,0.3,147.22206590480988,1856989.9999999998,,
3938,Default,United Kingdom,2024,Coal,0.3,105.02728519277721,1856989.9999999998,,
3939,DR=0.08_LT=25,United Kingdom,2024,Coal,0.3,131.0308566024843,1856989.9999999998,,
3940,Default,United Kingdom,2015,Gas,0.3,77.9833709276927,1005290.0000000001,,
3941,DR=0.08_LT=25,United Kingdom,2015,Gas,0.3,83.67063699145481,1005290.0000000001,,
3942,Default,United Kingdom,2016,Gas,0.3,66.7491253136576,1005290.0000000001,,
3943,DR=0.08_LT=25,United Kingdom,2016,Gas,0.3,72.43639137741972,1005290.0000000001,,
3944,Default,United Kingdom,2017,Gas,0.3,73.51584812067517,1005290.0000000001,,
3945,DR=0.08_LT=25,United Kingdom,2017,Gas,0.3,79.20311418443727,1005290.0000000001,,
3946,Default,United Kingdom,2018,Gas,0.3,86.65784812067515,1005290.0000000001,,
3947,DR=0.08_LT=25,United Kingdom,2018,Gas,0.3,92.34511418443728,1005290.0000000001,,
3948,Default,United Kingdom,2019,Gas,0.3,65.64681127856988,1005290.0000000001,,
3949,DR=0.08_LT=25,United Kingdom,2019,Gas,0.3,71.334077342332,1005290.0000000001,,
3950,Default,United Kingdom,2020,Gas,0.3,57.92876917330674,1005290.0000000001,,
3951,DR=0.08_LT=25,United Kingdom,2020,Gas,0.3,63.61603523706885,1005290.0000000001,,
3952,Default,United Kingdom,2021,Gas,0.3,131.41389022593833,1005290.0000000001,,
3953,DR=0.08_LT=25,United Kingdom,2021,Gas,0.3,137.1011562897004,1005290.0000000001,,
3954,Default,United Kingdom,2022,Gas,0.3,185.8781358399734,1005290.0000000001,,
3955,DR=0.08_LT=25,United Kingdom,2022,Gas,0.3,191.5654019037355,1005290.0000000001,,
3956,Default,United Kingdom,2023,Gas,0.3,112.55445864699097,1005290.0000000001,,
3957,DR=0.08_LT=25,United Kingdom,2023,Gas,0.3,118.24172471075306,1005290.0000000001,,
3958,Default,United Kingdom,2024,Gas,0.3,102.91269724348217,1005290.0000000001,,
3959,DR=0.08_LT=25,United Kingdom,2024,Gas,0.3,108.59996330724428,1005290.0000000001,,
3960,Default,United Kingdom,2024,Solar+BESS,0.35,33.37,1614475.645449769,1.8,1.0
3961,DR=0.08_LT=25,United Kingdom,2024,Solar+BESS,0.35,51.23,1614475.645449769,1.8,1.0
3962,Default,United Kingdom,2015,Solar+BESS,0.35,86.56,4701602.78986,1.8,1.0
3963,DR=0.08_LT=25,United Kingdom,2015,Solar+BESS,0.35,138.57,4701602.78986,1.8,1.0
3964,Default,United Kingdom,2016,Solar+BESS,0.35,85.64,4648337.856916797,1.8,1.0
3965,DR=0.08_LT=25,United Kingdom,2016,Solar+BESS,0.35,137.06,4648337.856916797,1.8,1.0
3966,Default,United Kingdom,2017,Solar+BESS,0.35,71.81,3845512.1104577784,1.8,1.0
3967,DR=0.08_LT=25,United Kingdom,2017,Solar+BESS,0.35,114.35,3845512.1104577784,1.8,1.0
3968,Default,United Kingdom,2018,Solar+BESS,0.35,62.76,3320433.8989937436,1.8,1.0
3969,DR=0.08_LT=25,United Kingdom,2018,Solar+BESS,0.35,99.49,3320433.8989937436,1.8,1.0
3970,Default,United Kingdom,2019,Solar+BESS,0.35,48.65,2501422.7042943006,1.8,1.0
3971,DR=0.08_LT=25,United Kingdom,2019,Solar+BESS,0.35,76.32,2501422.7042943006,1.8,1.0
3972,Default,United Kingdom,2020,Solar+BESS,0.35,43.53,2204249.730364005,1.8,1.0
3973,DR=0.08_LT=25,United Kingdom,2020,Solar+BESS,0.35,67.92,2204249.730364005,1.8,1.0
3974,Default,United Kingdom,2021,Solar+BESS,0.35,40.99,2056539.417875644,1.8,1.0
3975,DR=0.08_LT=25,United Kingdom,2021,Solar+BESS,0.35,63.74,2056539.417875644,1.8,1.0
3976,Default,United Kingdom,2022,Solar+BESS,0.35,40.85,2048810.7477376098,1.8,1.0
3977,DR=0.08_LT=25,United Kingdom,2022,Solar+BESS,0.35,63.52,2048810.7477376098,1.8,1.0
3978,Default,United Kingdom,2023,Solar+BESS,0.35,34.58,1684696.4033262094,1.8,1.0
3979,DR=0.08_LT=25,United Kingdom,2023,Solar+BESS,0.35,53.22,1684696.4033262094,1.8,1.0
3980,Default,United Kingdom,2015,Coal,0.35,69.98412684297848,1856989.9999999998,,
3981,DR=0.08_LT=25,United Kingdom,2015,Coal,0.35,92.27290233701315,1856989.9999999998,,
3982,Default,United Kingdom,2016,Coal,0.35,72.12825474995522,1856989.9999999998,,
3983,DR=0.08_LT=25,United Kingdom,2016,Coal,0.35,94.4170302439899,1856989.9999999998,,
3984,Default,United Kingdom,2017,Coal,0.35,80.98397568018778,1856989.9999999998,,
3985,DR=0.08_LT=25,United Kingdom,2017,Coal,0.35,103.27275117422246,1856989.9999999998,,
3986,Default,United Kingdom,2018,Coal,0.35,87.61271986623429,1856989.9999999998,,
3987,DR=0.08_LT=25,United Kingdom,2018,Coal,0.35,109.90149536026897,1856989.9999999998,,
3988,Default,United Kingdom,2019,Coal,0.35,76.18223149414128,1856989.9999999998,,
3989,DR=0.08_LT=25,United Kingdom,2019,Coal,0.35,98.47100698817594,1856989.9999999998,,
3990,Default,United Kingdom,2020,Coal,0.35,69.48312684297848,1856989.9999999998,,
3991,DR=0.08_LT=25,United Kingdom,2020,Coal,0.35,91.77190233701316,1856989.9999999998,,
3992,Default,United Kingdom,2021,Coal,0.35,98.02415009879242,1856989.9999999998,,
3993,DR=0.08_LT=25,United Kingdom,2021,Coal,0.35,120.31292559282711,1856989.9999999998,,
3994,Default,United Kingdom,2022,Coal,0.35,175.38828963367618,1856989.9999999998,,
3995,DR=0.08_LT=25,United Kingdom,2022,Coal,0.35,197.67706512771088,1856989.9999999998,,
3996,Default,United Kingdom,2023,Coal,0.35,113.89610358716452,1856989.9999999998,,
3997,DR=0.08_LT=25,United Kingdom,2023,Coal,0.35,136.1848790811992,1856989.9999999998,,
3998,Default,United Kingdom,2024,Coal,0.35,97.70489428483894,1856989.9999999998,,
3999,DR=0.08_LT=25,United Kingdom,2024,Coal,0.35,119.99366977887361,1856989.9999999998,,
4000,Default,United Kingdom,2015,Gas,0.35,72.86326179767144,1005290.0000000001,,
4001,DR=0.08_LT=25,United Kingdom,2015,Gas,0.35,77.7380612808961,1005290.0000000001,,
4002,Default,United Kingdom,2016,Gas,0.35,61.629016183636345,1005290.0000000001,,
4003,DR=0.08_LT=25,United Kingdom,2016,Gas,0.35,66.50381566686102,1005290.0000000001,,
4004,Default,United Kingdom,2017,Gas,0.35,68.39573899065391,1005290.0000000001,,
4005,DR=0.08_LT=25,United Kingdom,2017,Gas,0.35,73.27053847387857,1005290.0000000001,,
4006,Default,United Kingdom,2018,Gas,0.35,81.53773899065389,1005290.0000000001,,
4007,DR=0.08_LT=25,United Kingdom,2018,Gas,0.35,86.41253847387857,1005290.0000000001,,
4008,Default,United Kingdom,2019,Gas,0.35,60.52670214854864,1005290.0000000001,,
4009,DR=0.08_LT=25,United Kingdom,2019,Gas,0.35,65.40150163177331,1005290.0000000001,,
4010,Default,United Kingdom,2020,Gas,0.35,52.80866004328547,1005290.0000000001,,
4011,DR=0.08_LT=25,United Kingdom,2020,Gas,0.35,57.68345952651014,1005290.0000000001,,
4012,Default,United Kingdom,2021,Gas,0.35,126.29378109591707,1005290.0000000001,,
4013,DR=0.08_LT=25,United Kingdom,2021,Gas,0.35,131.16858057914175,1005290.0000000001,,
4014,Default,United Kingdom,2022,Gas,0.35,180.75802670995213,1005290.0000000001,,
4015,DR=0.08_LT=25,United Kingdom,2022,Gas,0.35,185.6328261931768,1005290.0000000001,,
4016,Default,United Kingdom,2023,Gas,0.35,107.4343495169697,1005290.0000000001,,
4017,DR=0.08_LT=25,United Kingdom,2023,Gas,0.35,112.30914900019437,1005290.0000000001,,
4018,Default,United Kingdom,2024,Gas,0.35,97.79258811346091,1005290.0000000001,,
4019,DR=0.08_LT=25,United Kingdom,2024,Gas,0.35,102.66738759668559,1005290.0000000001,,
4020,Default,United Kingdom,2024,Solar+BESS,0.4,39.18,2096136.774974632,2.1,2.5
4021,DR=0.08_LT=25,United Kingdom,2024,Solar+BESS,0.4,59.47,2096136.774974632,2.1,2.5
4022,Default,United Kingdom,2015,Solar+BESS,0.4,120.08,7462943.777000001,2.1,2.5
4023,DR=0.08_LT=25,United Kingdom,2015,Solar+BESS,0.4,192.32,7462943.777000001,2.1,2.5
4024,Default,United Kingdom,2016,Solar+BESS,0.4,109.99,6793481.744984777,2.1,2.5
4025,DR=0.08_LT=25,United Kingdom,2016,Solar+BESS,0.4,175.75,6793481.744984777,2.1,2.5
4026,Default,United Kingdom,2017,Solar+BESS,0.4,89.77,5452087.467890957,2.1,2.5
4027,DR=0.08_LT=25,United Kingdom,2017,Solar+BESS,0.4,142.54,5452087.467890957,2.1,2.5
4028,Default,United Kingdom,2018,Solar+BESS,0.4,79.15,4747404.471262114,2.1,2.5
4029,DR=0.08_LT=25,United Kingdom,2018,Solar+BESS,0.4,125.1,4747404.471262114,2.1,2.5
4030,Default,United Kingdom,2019,Solar+BESS,0.4,57.29,3297630.917419404,2.1,2.5
4031,DR=0.08_LT=25,United Kingdom,2019,Solar+BESS,0.4,89.21,3297630.917419404,2.1,2.5
4032,Default,United Kingdom,2020,Solar+BESS,0.4,51.52,2914642.9836667734,2.1,2.5
4033,DR=0.08_LT=25,United Kingdom,2020,Solar+BESS,0.4,79.73,2914642.9836667734,2.1,2.5
4034,Default,United Kingdom,2021,Solar+BESS,0.4,48.62,2722155.851097657,2.1,2.5
4035,DR=0.08_LT=25,United Kingdom,2021,Solar+BESS,0.4,74.97,2722155.851097657,2.1,2.5
4036,Default,United Kingdom,2022,Solar+BESS,0.4,50.05,2816985.694037631,2.1,2.5
4037,DR=0.08_LT=25,United Kingdom,2022,Solar+BESS,0.4,77.31,2816985.694037631,2.1,2.5
4038,Default,United Kingdom,2023,Solar+BESS,0.4,42.05,2286353.893603197,2.1,2.5
4039,DR=0.08_LT=25,United Kingdom,2023,Solar+BESS,0.4,64.18,2286353.893603197,2.1,2.5
4040,Default,United Kingdom,2015,Coal,0.4,64.49233366202476,1856989.9999999998,,
4041,DR=0.08_LT=25,United Kingdom,2015,Coal,0.4,83.9950122193051,1856989.9999999998,,
4042,Default,United Kingdom,2016,Coal,0.4,66.63646156900153,1856989.9999999998,,
4043,DR=0.08_LT=25,United Kingdom,2016,Coal,0.4,86.13914012628186,1856989.9999999998,,
4044,Default,United Kingdom,2017,Coal,0.4,75.49218249923408,1856989.9999999998,,
4045,DR=0.08_LT=25,United Kingdom,2017,Coal,0.4,94.99486105651441,1856989.9999999998,,
4046,Default,United Kingdom,2018,Coal,0.4,82.12092668528058,1856989.9999999998,,
4047,DR=0.08_LT=25,United Kingdom,2018,Coal,0.4,101.62360524256091,1856989.9999999998,,
4048,Default,United Kingdom,2019,Coal,0.4,70.69043831318756,1856989.9999999998,,
4049,DR=0.08_LT=25,United Kingdom,2019,Coal,0.4,90.19311687046789,1856989.9999999998,,
4050,Default,United Kingdom,2020,Coal,0.4,63.99133366202477,1856989.9999999998,,
4051,DR=0.08_LT=25,United Kingdom,2020,Coal,0.4,83.4940122193051,1856989.9999999998,,
